name_file,name_ref,nb_members,aln_len,ref_len,coverage,percent_id,global_quality,rmsd_max,rmsd_mean,rmsd_std,X50%,X80%,X85%,X90%,X95%,X99%,X%var_1st,col_1st,ref_coverage,ref_percent_id,ref_global_quality,ref_rmsd_max,ref_rmsd_mean,ref_rmsd_std,ref_50%,ref_80%,ref_85%,ref_90%,ref_95%,ref_99%,ref_%var_1st,ref_col_1st,X50%_norm,X80%_norm,X85%_norm,X90%_norm,X95%_norm,X99%_norm,X%var_1st_norm,col_1st_norm,ref_50%_norm,ref_80%_norm,ref_85%_norm,ref_90%_norm,ref_95%_norm,ref_99%_norm,ref_%var_1st_norm,ref_col_1st_norm
7RROI_7UNGI,7UNGI,12,172,145,0.75,0.847,0.716,4.796,2.814,1.812,1,1,1,1,2,7,0.939,0.124,0.89,0.87,0.804,4.764,2.826,1.818,1,1,1,1,1,5,0.956,0.147,1,5,6,7,9,11,0.644,0.728,1,2,4,5,8,11,0.704,0.855
2QTMA_2QTRA,2QTRA,29,189,189,0.958,0.971,0.956,2.974,1.484,0.874,1,2,3,3,6,15,0.711,0.184,0.958,0.971,0.956,2.974,2.125,0.867,1,1,2,2,3,11,0.842,0.183,1,3,4,6,10,19,0.509,0.906,1,2,3,4,7,17,0.689,0.942
1CKVA_4GAMI,4GAMI,5,141,132,0.936,0.936,0.904,11.45,4.657,5.537,1,1,1,1,1,1,1,0.289,1,1,1,11.44,2.969,4.891,1,1,1,1,1,1,1,0.288,1,1,1,1,1,3,0.978,0.998,1,1,1,1,1,2,0.969,0.996
4MAGA_7A5QA,7A5QA,5,324,299,0.917,0.945,0.901,3.048,1.509,1.073,1,1,1,1,2,3,0.949,0.554,0.993,0.992,0.988,3.048,2.794,0.285,1,1,1,1,1,2,0.988,0.555,1,2,2,2,3,4,0.776,0.965,1,1,1,2,2,4,0.88,0.98
5B04A_6JLZB,6JLZB,6,322,315,0.972,0.985,0.972,2.137,1.306,0.865,1,1,1,1,1,4,0.951,0.406,0.994,0.995,0.993,2.097,1.062,0.846,1,1,1,1,2,4,0.947,0.41,1,1,2,2,3,5,0.802,0.952,1,2,2,2,3,5,0.795,0.969
7BHIA_7BIHA,7BIHA,8,446,444,0.993,0.994,0.99,3.359,1.938,0.956,1,1,1,2,3,5,0.854,0.557,0.998,0.996,0.994,3.06,1.756,0.836,1,1,1,2,3,5,0.864,0.584,1,2,3,3,5,6,0.658,0.937,1,2,3,3,4,6,0.702,0.96
5MAWD_6GOWD,6GOWD,9,302,256,0.861,0.932,0.898,16.98,7.246,7.468,1,1,1,1,1,3,0.978,0.221,1,0.993,0.99,16.98,14.932,4.603,1,1,1,1,1,1,0.994,0.254,1,2,2,3,5,8,0.745,0.839,1,1,1,2,3,5,0.898,0.986
3ID5A_3ID5E,3ID5E,19,377,371,0.995,0.992,0.986,17.44,5.515,6.355,1,1,2,2,2,4,0.82,0.695,0.995,0.99,0.985,17.44,16.126,3.853,1,1,1,1,1,2,0.974,0.703,1,2,2,2,3,7,0.683,0.944,1,1,1,2,2,4,0.872,0.98
1IRUJ_6EPD3,6EPD3,131,205,205,0.995,0.989,0.984,6.697,0.926,1.404,1,1,2,5,11,40,0.815,0.917,0.995,0.989,0.984,6.678,6.302,0.6,1,1,1,1,1,1,0.991,0.921,1,5,7,11,20,57,0.654,0.965,1,1,1,1,3,16,0.923,0.987
2MH9A_2MH9A,2MH9A,5,128,127,0.844,0.888,0.828,5.308,2.159,1.914,1,2,2,2,2,3,0.771,0.431,0.85,0.883,0.825,5.308,4.353,1.001,1,1,2,2,2,3,0.837,0.479,1,2,2,2,2,3,0.655,0.934,1,2,2,2,2,3,0.775,0.954
1CX4A_4JVAA,4JVAA,8,309,264,0.816,0.88,0.797,14.63,6.768,6.582,1,1,1,1,1,2,0.971,0.604,0.955,0.949,0.923,14.61,12.347,4.737,1,1,1,1,1,1,0.991,0.643,1,1,1,2,2,4,0.856,0.889,1,1,1,1,2,3,0.94,0.954
7Y4Lz8_7Y7AzQ,7Y7AzQ,6,463,462,0.998,0.998,0.997,6.718,3.839,3.047,1,1,1,1,1,2,0.989,0.454,1,1,1,6.686,3.033,2.982,1,1,1,1,1,2,0.987,0.455,1,1,1,1,2,3,0.933,0.99,1,1,1,1,2,3,0.931,0.992
4DPGI_4DPGJ,4DPGJ,6,31,31,1,0.989,0.984,11.83,6.294,5.46,1,1,1,1,1,2,0.962,0.456,1,0.989,0.984,11.71,4.826,5.309,1,1,1,1,1,2,0.96,0.45,1,1,1,2,2,4,0.89,0.984,1,1,1,2,3,4,0.892,0.98
1C28A_6U6NC,6U6NC,13,142,125,0.845,0.844,0.765,5.662,2.567,1.502,1,3,3,4,5,6,0.502,0.383,0.952,0.914,0.871,5.662,5.103,0.535,1,1,1,1,3,5,0.902,0.304,1,3,4,4,5,8,0.525,0.87,1,2,2,2,4,6,0.792,0.962
6Z6FA_6Z6PK,6Z6PK,10,667,651,0.967,0.984,0.971,10.79,6.313,4.613,1,1,1,1,1,2,0.973,0.537,0.991,0.993,0.989,10.24,6.484,4.125,1,1,1,1,1,2,0.966,0.551,1,2,2,2,4,7,0.791,0.945,1,2,2,2,3,5,0.789,0.965
3J08A_7R0HA,7R0HA,6,723,654,0.902,0.899,0.849,13.62,7.984,5.407,1,1,2,2,2,3,0.826,0.679,0.997,0.994,0.991,13.62,6.254,5.705,1,1,1,2,2,3,0.872,0.674,1,2,2,2,3,3,0.716,0.964,1,2,2,2,3,3,0.746,0.969
7XJYA_7XOFB,7XOFB,6,985,927,0.775,0.846,0.767,5.187,2.316,1.275,1,2,2,2,3,4,0.776,0.607,0.823,0.892,0.838,5.187,3.374,1.443,1,1,1,2,2,3,0.889,0.648,1,3,3,3,4,4,0.555,0.868,1,2,3,3,3,4,0.666,0.942
1CMVA_1WPOB,1WPOB,36,242,212,0.855,0.898,0.821,2.729,0.856,0.61,2,4,6,8,13,24,0.307,0.116,0.972,0.949,0.923,2.729,2.495,0.331,1,1,1,1,3,8,0.924,0.096,3,9,11,14,20,27,0.311,0.765,1,3,5,8,13,23,0.662,0.94
6NHJ1_6NHJZ,6NHJZ,10,286,281,0.937,0.945,0.914,7.384,4.234,3.012,1,1,1,1,2,5,0.926,0.604,0.954,0.953,0.93,7.384,4.278,3.105,1,1,1,1,2,4,0.935,0.621,1,2,2,3,5,8,0.787,0.939,1,1,2,2,4,8,0.829,0.946
6K7GA_6K7KA,6K7KA,8,1013,984,0.969,0.987,0.97,8.351,4.47,1.967,1,2,2,3,4,6,0.705,0.616,0.998,0.993,0.99,8.351,4.495,2.343,1,1,2,2,3,6,0.831,0.582,1,2,3,4,5,7,0.597,0.944,1,2,3,3,4,7,0.677,0.957
1A6TA_1FIGL,1FIGL,276,224,215,0.942,0.894,0.82,5.055,1.642,0.779,1,3,5,10,24,77,0.725,0.716,0.981,0.894,0.841,4.58,2.299,0.783,1,1,1,2,5,35,0.863,0.641,1,6,10,18,37,99,0.55,0.892,1,3,4,7,18,67,0.673,0.941
4RQWA_4YZ6A,4YZ6A,11,200,175,0.815,0.872,0.779,7.389,3.255,2.728,1,1,1,2,2,5,0.875,0.184,0.931,0.937,0.906,7.254,2.388,2.475,1,1,1,2,2,5,0.873,0.177,1,2,3,4,5,8,0.682,0.879,1,3,3,4,5,7,0.651,0.881
5OAYA_5OAYA,5OAYA,7,76,76,0.947,0.953,0.93,7.135,2.804,2.691,1,1,1,2,2,2,0.888,0.51,0.947,0.953,0.93,7.135,6.963,0.103,1,1,1,1,1,2,0.969,0.5,1,1,2,2,2,4,0.819,0.947,1,1,1,1,2,3,0.913,0.969
3J6XS0_6XIRq,6XIRq,154,252,206,0.817,0.803,0.705,7.71,1.155,0.889,3,10,15,24,43,91,0.282,0.279,1,0.983,0.974,7.71,5.556,0.197,1,1,1,1,1,6,0.972,0.249,5,21,29,41,62,108,0.191,0.744,1,2,3,6,17,56,0.78,0.977
5XCCA_6IXYA,6IXYA,6,454,448,0.987,0.965,0.948,12.5,6.783,5.447,1,1,1,1,1,2,0.988,0.64,1,0.973,0.959,12.5,5.461,5.464,1,1,1,1,1,2,0.99,0.632,1,1,1,2,2,4,0.899,0.986,1,1,1,1,2,4,0.902,0.99
4V99A1_4V99HC,4V99HC,93,217,217,0.853,0.872,0.808,2.721,0.987,0.886,1,1,1,1,2,5,0.9,0.054,0.853,0.872,0.808,2.56,1.508,0.873,1,1,1,2,2,3,0.858,0.068,1,2,2,4,8,32,0.587,0.816,1,2,2,3,4,15,0.669,0.837
1JLIA_6NMYI,6NMYI,6,114,108,0.93,0.91,0.855,3.785,1.758,1.401,1,1,1,2,2,3,0.884,0.279,0.981,0.938,0.907,3.692,1.345,1.225,1,1,2,2,2,4,0.833,0.294,1,2,2,3,3,4,0.742,0.933,1,2,2,2,3,4,0.706,0.951
5ZQ2A_5ZQ6A,5ZQ6A,8,828,828,0.988,0.991,0.987,3.671,2.264,1.534,1,1,1,1,1,3,0.972,0.701,0.988,0.991,0.987,3.612,2.282,1.498,1,1,1,1,1,2,0.976,0.694,1,1,2,2,3,6,0.849,0.973,1,1,1,2,3,5,0.869,0.978
1P3JA_4QBGB,4QBGB,34,218,217,0.982,0.858,0.787,2.637,1.014,0.52,1,3,4,7,11,20,0.643,0.32,0.986,0.862,0.793,2.637,2.066,0.357,1,1,1,2,3,11,0.879,0.423,2,6,8,11,14,23,0.43,0.882,1,2,3,4,9,17,0.719,0.963
5WLCLW_7AJUUG,7AJUUG,12,536,470,0.823,0.879,0.818,7.106,2.342,2.659,1,1,2,2,3,5,0.837,0.274,0.915,0.952,0.928,7.092,4.357,2.95,1,1,1,1,1,2,0.97,0.223,1,2,3,4,7,10,0.729,0.86,1,1,2,3,5,9,0.802,0.965
1JVBA_1R37B,1R37B,18,347,347,1,0.97,0.954,2.102,1.003,0.688,1,1,1,2,4,9,0.858,0.611,1,0.97,0.954,2.102,1.643,0.62,1,1,1,1,1,5,0.955,0.636,1,2,3,4,6,11,0.667,0.968,1,1,2,3,4,9,0.818,0.984
1OIVA_6IXVF,6IXVF,72,185,170,0.897,0.91,0.857,3.678,1.563,1.008,1,4,6,9,16,33,0.622,0.205,0.976,0.963,0.944,3.657,3.284,0.775,1,1,1,1,2,15,0.935,0.245,2,10,13,17,25,40,0.41,0.783,1,4,6,9,17,33,0.69,0.927
4U0GA_6VGKA,6VGKA,45,201,181,0.97,0.965,0.948,3.895,0.927,1.023,1,2,2,2,3,9,0.731,0.006,0.994,0.995,0.993,3.895,2.36,0.535,1,1,1,2,2,3,0.858,0.148,2,5,6,7,10,21,0.308,0.828,1,2,3,4,6,13,0.743,0.966
1ETHA_1LPBB,1LPBB,6,449,449,1,0.882,0.823,4.21,2.758,1.708,1,1,1,1,1,3,0.961,0.077,1,0.882,0.823,4.21,2.753,1.745,1,1,1,1,1,3,0.975,0.078,1,2,3,3,3,4,0.634,0.949,1,2,3,3,3,4,0.687,0.96
6YSFC_6YSFF,6YSFF,5,257,257,0.981,0.981,0.971,2.791,1.985,0.644,1,2,2,3,4,4,0.751,0.314,0.981,0.981,0.971,2.519,2.043,0.512,1,1,2,2,3,4,0.836,0.334,1,3,3,4,4,4,0.527,0.917,1,3,3,3,4,4,0.609,0.941
4BJQA_4BJQH,4BJQH,8,78,77,0.987,0.992,0.988,2.421,1.308,0.9,1,1,1,2,2,4,0.897,0.134,1,1,1,2.421,1.188,0.772,1,1,2,2,2,4,0.834,0.196,1,3,3,4,4,6,0.578,0.931,1,2,3,3,4,5,0.592,0.954
7LTCB_7LTCB,7LTCB,10,73,68,0.904,0.931,0.89,7.662,3.019,3.373,1,1,1,1,1,2,0.976,0.5,0.971,0.985,0.977,7.497,2.017,2.918,1,1,1,1,1,3,0.975,0.534,1,1,1,1,2,5,0.9,0.917,1,1,1,1,2,4,0.904,0.972
7MQ1A_7MQ2A,7MQ2A,8,84,76,0.857,0.888,0.826,5.044,2.44,1.283,1,2,3,3,4,5,0.695,0.464,0.947,0.939,0.909,5.044,3.939,0.942,1,1,1,1,2,4,0.916,0.517,1,3,3,4,5,6,0.587,0.868,1,1,2,2,3,5,0.809,0.97
2WIUA_2WIUC,2WIUC,18,437,404,0.92,0.927,0.889,4.28,1.625,1.214,1,3,4,5,8,12,0.699,0.034,0.948,0.949,0.924,4.28,3.084,1.14,1,1,2,2,4,9,0.848,0.034,2,6,7,9,11,14,0.328,0.867,2,4,5,7,9,13,0.474,0.903
2DOQA_2DOQC,2DOQC,14,153,130,0.948,0.945,0.918,3.564,1.954,1.032,1,2,3,4,5,9,0.593,0.618,0.992,0.997,0.995,3.488,3.133,0.242,1,1,1,2,2,5,0.852,0.746,2,3,4,4,6,9,0.483,0.922,1,2,2,3,4,7,0.672,0.978
7QOJE_7QOLV,7QOLV,8,238,238,1,0.994,0.991,2.387,1.256,0.769,1,1,2,2,2,4,0.813,0.067,1,0.994,0.991,2.365,1.72,0.737,1,1,1,1,2,3,0.911,0.068,1,3,3,4,5,7,0.566,0.943,1,2,2,3,4,6,0.702,0.968
7QW5A_7QW7A,7QW7A,5,560,553,0.923,0.957,0.932,9.555,5.756,4.211,1,1,1,1,1,2,0.987,0.603,0.935,0.962,0.943,9.502,4.89,4.298,1,1,1,1,1,2,0.986,0.603,1,1,1,1,2,4,0.927,0.952,1,1,1,1,2,4,0.923,0.952
4UFTB_5E4VA,5E4VA,5,446,407,0.744,0.84,0.712,4.912,2.734,1.628,1,2,2,2,3,4,0.78,0.498,0.816,0.8,0.7,4.912,4.626,0.357,1,1,1,1,2,3,0.914,0.567,1,2,3,3,4,4,0.586,0.863,1,2,2,2,3,4,0.783,0.956
2CGEA_2CGEA,2CGEA,5,407,405,0.993,0.987,0.98,3.401,2.183,1.246,1,1,1,1,1,4,0.952,0.198,0.998,0.989,0.984,3.161,1.888,1.226,1,1,1,1,2,3,0.949,0.2,1,2,3,3,4,4,0.714,0.963,1,2,2,3,4,4,0.694,0.963
6R3AA_6R3BB,6R3BB,21,323,323,1,1,1,13.14,7.283,4.603,1,1,1,2,3,6,0.897,0.23,1,1,1,12.87,8.24,4.754,1,1,1,1,2,5,0.946,0.246,1,3,4,5,6,11,0.631,0.964,1,2,3,4,6,9,0.717,0.977
1Q6HA_1Q6HA,1Q6HA,5,213,210,0.986,0.986,0.979,5.66,3.301,2.04,1,1,1,1,1,2,0.971,0.618,1,1,1,4.634,2.726,1.902,1,1,1,1,1,2,0.968,0.628,1,1,1,2,2,3,0.851,0.986,1,1,2,2,2,3,0.843,0.986
7P6UA_7P6UB,7P6UB,6,773,772,0.999,1,0.999,27.42,17.729,8.504,1,1,2,2,3,4,0.813,0.708,1,1,0.999,26.7,17.884,9.236,1,1,1,2,2,5,0.897,0.713,1,2,3,3,4,5,0.621,0.957,1,2,2,3,4,5,0.705,0.97
5E9TA_5E9TC,5E9TC,6,503,503,1,1,1,3.514,2.087,1.386,1,1,1,1,1,3,0.959,0.541,1,1,1,3.514,1.827,1.376,1,1,1,1,1,3,0.951,0.541,1,1,2,2,3,5,0.815,0.977,1,2,2,2,3,4,0.79,0.975
1Z5YE_3K8NA,3K8NA,6,155,153,0.826,0.864,0.79,2.82,1.766,0.98,1,1,1,2,2,3,0.889,0.17,0.83,0.86,0.79,2.82,1.652,0.929,1,1,1,2,2,3,0.882,0.196,1,2,3,3,3,4,0.611,0.816,1,2,3,3,3,4,0.618,0.824
4AYID_4AYMD,4AYMD,5,243,242,0.77,0.855,0.783,2.145,1.235,0.723,1,2,2,2,2,3,0.792,0.185,0.773,0.859,0.788,2.095,0.953,0.718,1,1,2,2,2,3,0.808,0.186,1,2,2,3,3,4,0.56,0.79,1,2,2,3,3,4,0.572,0.8
4V81G_7YLUh,7YLUh,29,530,519,0.955,0.961,0.939,10.19,5.104,3.448,1,2,2,2,3,10,0.799,0.689,0.975,0.974,0.961,10.12,7.806,3.339,1,1,1,1,2,5,0.942,0.69,1,2,2,4,7,14,0.654,0.928,1,2,2,2,5,11,0.791,0.966
4LQPA_4LQQD,4LQQD,5,421,329,0.781,0.854,0.777,7.274,3.776,2.638,1,1,2,2,3,4,0.849,0.275,1,0.998,0.997,6.693,2.789,2.258,1,1,1,2,2,3,0.874,0.27,1,3,3,3,4,4,0.612,0.917,1,2,2,3,3,4,0.572,0.938
5O5OA_8B0ID,8B0ID,16,286,282,0.916,0.923,0.877,16.42,9.437,7.025,1,1,1,1,2,6,0.911,0.687,0.929,0.922,0.884,16.41,9.369,7.163,1,1,1,1,2,5,0.939,0.692,1,2,2,3,4,10,0.757,0.917,1,1,2,3,4,9,0.802,0.927
5OIKZ_6GMHZ,6GMHZ,7,512,486,0.936,0.882,0.821,6.839,4.474,2.223,1,2,2,3,3,4,0.739,0.658,0.986,0.922,0.884,6.534,4.402,2.377,1,1,2,2,3,5,0.804,0.672,1,3,3,4,4,5,0.575,0.872,1,3,3,4,4,5,0.639,0.925
5TX1U_7RD1S,7RD1S,9,191,175,0.921,0.839,0.757,2.509,1.372,0.613,2,3,4,4,6,7,0.453,0.265,0.994,0.893,0.839,2.509,2.275,0.114,1,1,1,2,3,6,0.883,0.276,3,5,5,6,7,8,0.283,0.765,1,3,4,5,6,8,0.572,0.922
2GZVA_2LUIA,2LUIA,13,117,116,0.735,0.759,0.634,3.438,1.263,0.799,2,3,4,4,5,8,0.427,0.383,0.741,0.759,0.638,3.438,2.8,0.344,1,1,2,2,3,7,0.81,0.382,2,3,4,5,6,9,0.394,0.776,1,2,2,3,5,8,0.648,0.796
5H1ST_5MMMS,5MMMS,6,170,170,0.865,0.862,0.794,4.237,2.409,1.435,1,1,1,2,3,4,0.871,0.29,0.865,0.862,0.794,4.157,2.166,1.611,1,1,1,1,2,4,0.904,0.286,1,3,3,3,4,5,0.643,0.812,1,2,3,3,4,5,0.678,0.823
3WOIA_3WOMA,3WOMA,18,698,697,0.999,0.996,0.994,3.161,1.294,1.187,1,1,1,1,1,4,0.962,0.571,1,0.998,0.997,3.083,0.93,1.099,1,1,1,1,1,4,0.962,0.576,1,2,2,3,5,9,0.795,0.97,1,1,2,3,5,8,0.801,0.974
6GIQf_8E7Sq,8E7Sq,13,104,102,0.952,0.969,0.953,2.92,1.482,0.925,1,2,3,3,4,8,0.719,0.493,0.971,0.988,0.981,2.563,2.213,0.643,1,1,1,2,3,6,0.874,0.47,1,3,4,5,7,10,0.543,0.924,1,2,3,3,5,9,0.678,0.955
5FURI_5FURI,5FURI,8,970,912,0.991,0.98,0.969,5.043,2.135,1.804,1,2,2,2,2,3,0.761,0.376,0.992,0.993,0.99,5.043,4.991,0.028,1,1,1,1,1,2,0.964,0.399,1,2,2,3,3,4,0.584,0.869,1,1,2,2,3,3,0.812,0.967
2FUG3_2FUGU,2FUGU,31,756,737,0.997,0.995,0.992,3.211,0.957,0.833,1,3,4,6,10,19,0.705,0.04,1,1,1,3.211,2.967,0.532,1,1,1,1,1,5,0.975,0.042,4,10,12,14,18,23,0.206,0.827,2,7,9,11,15,21,0.438,0.872
2ZW3A_6UVTA,6UVTA,22,202,176,0.787,0.845,0.764,3.016,1.195,0.643,2,4,4,5,8,15,0.41,0.401,0.903,0.928,0.893,3.016,2.632,0.431,1,1,2,2,3,7,0.833,0.346,2,4,5,6,9,16,0.404,0.747,1,2,3,4,6,12,0.624,0.927
5NCSA_5NCSB,5NCSB,5,375,374,0.864,0.889,0.831,9.998,5.809,4.406,1,1,1,1,1,2,0.966,0.045,0.866,0.889,0.833,9.913,7.123,3.892,1,1,1,1,1,3,0.959,0.044,1,1,1,2,3,4,0.884,0.875,1,1,1,1,2,4,0.911,0.875
5WK5A_8SUGF,8SUGF,35,484,484,1,0.95,0.925,3.225,1.725,1.222,1,1,1,1,2,14,0.931,0.72,1,0.95,0.925,3.181,1.813,1.291,1,1,1,1,1,7,0.965,0.717,1,2,4,7,15,28,0.765,0.981,1,1,2,4,9,25,0.823,0.985
4WSBB_6SZUB,6SZUB,16,757,745,0.968,0.965,0.943,4.032,2.281,1.364,1,2,2,3,5,9,0.791,0.079,0.984,0.971,0.956,4.032,2.545,1.53,1,1,1,2,3,6,0.889,0.076,2,3,4,5,8,13,0.447,0.902,1,3,3,4,7,12,0.539,0.934
6A4ZA_6A4ZA,6A4ZA,12,129,127,0.907,0.916,0.867,2.422,1.307,0.793,1,2,2,2,4,8,0.783,0.207,0.921,0.915,0.873,2.393,1.623,0.756,1,1,2,2,3,7,0.837,0.204,1,2,3,4,6,9,0.621,0.909,1,2,3,3,5,9,0.704,0.916
7OVBE_7UPSD,7UPSD,5,215,202,0.814,0.902,0.853,14.12,6.563,6.056,1,1,1,1,1,2,0.957,0.597,0.866,0.941,0.911,13.76,4.693,5.284,1,1,1,1,2,2,0.943,0.567,1,2,2,2,2,2,0.76,0.846,1,2,2,2,2,2,0.711,0.84
4DWSA_6OGDC,6OGDC,5,543,538,0.985,0.994,0.988,3.061,1.372,1.364,1,1,1,1,1,2,0.985,0.309,0.994,0.997,0.995,3.061,3.043,0.025,1,1,1,1,1,1,0.994,0.312,1,1,1,2,3,4,0.884,0.981,1,1,1,1,2,4,0.947,0.993
4AALA_4AALA,4AALA,6,324,320,0.944,0.957,0.935,5.072,2.932,1.9,1,1,1,2,2,3,0.894,0.19,0.956,0.968,0.952,5.072,2.702,1.953,1,1,1,1,2,2,0.917,0.203,1,2,2,2,3,4,0.774,0.946,1,2,2,2,2,4,0.749,0.967
2XG8D_2XG8E,2XG8E,5,87,87,0.874,0.946,0.919,11.73,6.952,4.368,1,1,2,2,2,2,0.826,0.3,0.874,0.946,0.919,11.73,5.631,4.629,1,1,1,2,2,3,0.877,0.302,1,2,2,2,3,3,0.588,0.941,1,2,2,2,3,3,0.621,0.944
2Z63A_3FXIB,3FXIB,5,606,601,0.939,0.937,0.905,3.133,1.807,1.036,1,1,2,2,2,3,0.818,0.235,0.947,0.943,0.915,3.094,1.411,1.034,1,1,2,2,2,4,0.811,0.265,1,2,2,3,3,4,0.589,0.914,1,2,2,3,3,4,0.617,0.921
5TUGA_5TUGA,5TUGA,6,115,115,0.93,0.942,0.913,3.258,1.325,1.207,1,1,1,1,2,3,0.904,0.12,0.93,0.942,0.913,3.247,1.036,1.154,1,1,1,2,2,3,0.88,0.125,1,2,2,3,4,5,0.694,0.898,1,2,3,3,3,5,0.679,0.898
6KXWA_6N1GA,6N1GA,16,259,249,0.954,0.972,0.952,2.204,0.848,0.572,2,3,3,4,6,10,0.463,0.19,0.988,0.987,0.981,2.204,2.007,0.102,1,1,1,1,2,4,0.933,0.176,2,4,5,6,8,13,0.361,0.856,1,2,3,3,5,10,0.673,0.946
3OJYB_3OJYB,3OJYB,8,534,504,0.873,0.939,0.894,23.16,5.917,7.958,1,1,1,1,2,4,0.912,0.236,0.915,0.95,0.924,23.16,19.399,3.217,1,1,1,2,2,3,0.896,0.256,1,2,2,3,4,6,0.749,0.909,1,1,1,2,3,5,0.891,0.963
7DKHA_7DKHE,7DKHE,5,923,913,0.928,0.905,0.852,7.308,4.434,2.607,1,1,1,1,1,3,0.954,0.731,0.939,0.905,0.857,7.308,4.351,2.899,1,1,1,1,1,3,0.964,0.719,1,1,2,2,3,4,0.836,0.95,1,1,1,2,3,4,0.856,0.959
2J28T_7Z20t,7Z20t,358,108,101,0.861,0.916,0.84,5.79,1.67,0.809,4,15,20,28,45,97,0.232,0.345,0.921,0.916,0.873,5.79,3.486,0.49,1,1,1,3,7,36,0.866,0.197,7,23,30,41,63,118,0.17,0.684,1,7,11,18,32,79,0.588,0.874
4EHWA_4EHYA,4EHYA,10,315,307,0.978,0.984,0.976,2.427,1.459,0.611,1,2,2,4,5,8,0.631,0.426,1,1,1,2.427,1.982,0.628,1,1,1,2,2,6,0.895,0.419,2,3,4,4,6,8,0.489,0.913,1,2,2,3,5,8,0.71,0.965
2VL6A_6WNZA,6WNZA,5,262,258,0.985,0.99,0.983,5.035,2.98,1.601,1,2,2,2,2,3,0.636,0.293,1,1,1,5.035,4.47,0.361,1,1,1,2,2,2,0.896,0.282,1,2,2,2,3,4,0.546,0.937,1,2,2,2,2,4,0.719,0.971
1Y7MA_2MTZA,2MTZA,16,169,169,0.97,0.966,0.949,2.863,1.318,0.83,1,3,3,4,5,7,0.567,0.3,0.97,0.966,0.949,2.413,2.146,0.333,1,1,1,2,3,6,0.864,0.246,2,4,4,5,7,10,0.405,0.866,1,3,3,4,5,8,0.556,0.902
2BFXA_4AF3A,4AF3A,26,282,253,0.954,0.899,0.846,5.271,1.093,1.206,1,2,3,3,5,11,0.75,0.098,0.996,0.938,0.906,5.271,5.124,0.083,1,1,1,1,1,2,0.987,0.104,2,4,5,6,8,18,0.445,0.825,1,1,2,2,4,9,0.837,0.98
5K29A_5WQZA,5WQZA,7,124,124,0.742,0.812,0.718,5.88,3.033,2.104,1,2,2,2,2,3,0.605,0.696,0.742,0.812,0.718,5.88,5.603,0.378,1,1,2,2,2,3,0.829,0.777,1,2,2,2,3,4,0.657,0.946,1,2,2,2,2,3,0.773,0.942
2XEXA_3ZZUB,3ZZUB,8,678,648,0.954,0.96,0.938,3.682,2.099,1.044,1,2,2,2,2,5,0.799,0.556,0.998,0.998,0.996,3.651,2.037,1.162,1,1,1,2,2,4,0.877,0.555,1,2,2,2,4,6,0.622,0.932,1,2,2,2,4,6,0.684,0.957
1NLOC_7PVZA,7PVZA,73,75,60,0.747,0.714,0.564,14.86,6.041,6.117,1,1,1,2,3,7,0.882,0.518,0.933,0.877,0.815,14.86,11.617,2.111,1,1,1,2,2,4,0.87,0.576,1,2,3,3,4,12,0.691,0.727,1,2,2,3,3,6,0.684,0.934
7C1DA_7C1DA,7C1DA,8,53,51,0.962,0.975,0.944,17.37,7.196,7.864,1,1,1,1,1,2,0.975,0.689,1,0.975,0.963,17.37,15,5.739,1,1,1,1,1,1,0.999,0.718,1,1,1,2,3,4,0.852,0.975,1,1,1,1,2,4,0.928,0.993
2P0CA_7AAYA,7AAYA,56,298,273,0.822,0.859,0.774,2.885,0.965,0.369,2,8,11,15,23,42,0.361,0.676,0.897,0.906,0.86,2.885,2.125,0.381,1,1,2,3,8,25,0.805,0.545,2,7,10,14,23,41,0.42,0.794,1,2,3,5,11,30,0.742,0.907
5IGHA_5IGSA,5IGSA,6,301,300,0.997,0.997,0.995,2.031,0.768,0.887,1,1,1,1,1,2,0.988,0.169,1,1,1,2.026,0.517,0.755,1,1,1,1,1,2,0.981,0.169,1,1,1,2,3,5,0.856,0.987,1,1,2,2,3,5,0.825,0.984
6VHVA_6VHYD,6VHYD,5,574,503,0.767,0.901,0.82,9.887,5.015,3.933,1,1,1,1,2,3,0.927,0.239,0.875,0.942,0.914,9.853,3.709,3.618,1,1,1,1,2,2,0.912,0.236,1,2,2,2,3,4,0.797,0.834,1,2,2,2,2,3,0.773,0.904
6ZNXA_6ZNXC,6ZNXC,8,300,265,0.953,0.949,0.924,2.676,1.632,0.51,1,3,3,4,4,6,0.556,0.176,1,0.989,0.984,2.493,1.83,0.416,1,1,1,2,2,5,0.874,0.087,2,4,4,4,5,7,0.404,0.841,1,3,3,4,5,6,0.573,0.934
1Z7PA_2E7PC,2E7PC,6,117,115,0.906,0.914,0.871,3.244,1.291,1.004,1,2,2,2,3,5,0.771,0.31,0.922,0.929,0.893,3.244,1.789,1.208,1,1,1,2,2,4,0.882,0.249,1,3,3,4,4,5,0.651,0.899,1,3,3,4,4,5,0.651,0.923
1KSGA_1KSGA,1KSGA,7,191,180,0.853,0.862,0.788,4.553,0.958,1.153,1,2,2,2,2,4,0.779,0.28,0.906,0.903,0.854,4.553,1.971,1.78,1,1,1,1,2,3,0.912,0.195,1,2,3,3,4,5,0.679,0.856,1,2,2,3,4,5,0.696,0.935
